ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1587482626863;232;209;208;201;225;245;222;228;243;240;245;249;250;250;263;260;35
1587482626899;230;208;208;202;227;246;223;229;242;239;244;249;251;251;264;261;35
1587482626935;230;207;207;201;226;247;224;229;243;239;244;248;250;250;264;261;35
1587482626970;232;208;207;200;225;246;223;230;244;240;244;248;248;249;263;261;35
1587482627006;232;209;207;201;225;244;222;229;244;240;245;248;250;249;263;260;35
1587482627042;231;209;208;202;226;245;222;228;243;239;245;249;251;251;263;260;35
1587482627077;230;207;208;202;227;246;223;229;243;238;244;249;250;251;264;261;35
1587482627113;231;207;207;201;226;246;224;230;244;240;243;248;249;250;264;262;35
1587482627149;232;208;207;200;225;245;223;230;245;240;244;248;249;249;263;261;35
1587482627184;232;209;208;201;225;244;222;229;244;240;245;249;250;249;263;260;35
1587482627220;231;208;208;202;226;246;222;228;242;239;244;249;251;251;263;260;35
1587482627264;230;207;207;202;226;247;223;229;243;238;243;248;250;251;264;261;35
1587482627295;231;207;206;201;225;246;223;230;244;239;244;247;249;249;264;261;35
1587482627327;232;208;207;201;224;245;223;229;245;241;245;248;249;249;263;261;35
1587482627363;232;209;208;201;225;245;222;228;243;240;245;249;250;250;263;260;35
1587482627399;230;207;208;202;227;246;222;228;243;239;244;249;251;251;264;261;35
1587482627434;230;207;207;201;226;247;223;229;243;239;243;248;249;250;264;261;35
1587482627470;232;208;207;201;225;245;223;230;245;240;244;248;248;249;263;262;35
1587482627507;232;209;208;201;225;244;222;229;244;241;245;248;249;249;263;260;35
1587482627542;231;208;208;202;226;245;222;228;243;239;245;249;251;250;263;260;35
1587482627577;230;207;207;202;227;247;223;228;243;238;244;248;250;251;264;261;35
1587482627613;231;207;206;201;226;246;224;229;244;239;243;247;249;250;264;261;35
1587482627649;232;208;207;200;224;245;223;229;245;241;244;248;249;249;263;261;35
1587482627684;232;209;208;201;225;245;222;229;244;240;245;249;250;249;263;260;35
1587482627720;231;208;208;202;226;246;222;228;243;239;244;249;251;251;264;260;35
1587482627759;230;207;207;202;227;247;223;229;243;238;243;248;250;251;264;261;35
1587482627793;231;207;206;201;225;246;223;230;244;239;244;247;248;249;264;261;35
1587482627827;232;208;207;201;224;245;223;229;244;241;245;248;249;249;263;260;35
1587482627863;231;209;208;201;225;245;222;228;243;240;245;249;250;250;263;260;35
1587482627899;230;207;208;202;226;246;222;228;242;239;244;248;250;251;264;261;35
1587482627934;230;207;207;201;226;247;223;229;243;239;243;248;249;250;264;262;35
1587482627970;232;208;207;200;225;245;223;230;245;240;244;248;248;249;263;261;35
1587482628006;232;209;208;201;225;244;222;229;244;240;245;248;250;249;263;260;35
1587482628041;231;208;208;202;226;245;222;228;243;239;245;249;251;251;263;260;35
1587482628077;230;207;207;202;227;246;223;229;243;238;244;248;250;251;264;261;35
1587482628113;231;207;207;201;226;246;223;230;244;239;243;247;249;250;264;261;35
1587482628148;232;208;207;200;225;245;223;229;245;240;244;248;249;249;263;261;35
1587482628184;232;209;208;201;225;245;222;229;244;240;245;249;250;249;263;260;35
1587482628220;231;208;208;202;226;246;223;228;242;239;244;249;251;251;264;260;35
1587482628257;230;207;207;201;226;247;223;229;243;238;243;248;250;251;264;261;35
1587482628292;231;207;206;200;225;246;223;230;244;240;244;247;248;249;264;261;35
1587482628328;232;208;207;201;224;245;222;229;244;240;245;248;249;249;263;260;35
1587482628363;232;209;208;202;226;245;222;228;243;240;245;249;250;250;263;260;35
1587482628398;230;207;208;202;227;246;223;228;242;239;244;249;251;251;264;261;35
1587482628434;230;207;207;201;226;247;223;229;243;239;243;248;249;250;264;261;35
1587482628470;232;208;207;200;225;245;223;230;245;240;244;248;249;249;263;261;35
1587482628505;232;209;208;201;225;244;222;229;244;240;245;249;249;249;262;260;35
1587482628541;231;208;208;202;226;245;222;228;243;239;244;249;251;250;263;260;35
1587482628577;230;207;207;202;227;247;223;229;243;238;244;248;250;251;264;261;35
1587482628613;231;207;206;201;226;246;224;229;244;239;243;248;249;250;264;261;35
1587482628648;232;208;207;200;224;245;223;229;245;240;244;248;249;248;263;261;35
1587482628684;232;209;208;201;225;245;222;228;244;240;245;249;250;250;263;260;35
1587482628720;230;208;208;202;227;246;223;228;242;239;244;249;251;251;264;260;35
1587482628755;230;207;207;201;226;247;223;229;243;238;243;248;250;251;264;261;35
1587482628795;231;207;207;200;225;246;223;230;244;240;244;247;248;249;263;261;35
1587482628827;232;208;207;201;224;244;222;229;244;241;245;248;249;249;263;260;35
1587482628863;232;209;208;202;226;245;222;228;243;240;245;249;250;250;263;260;35
1587482628898;230;207;207;202;227;246;223;228;243;239;244;248;251;251;264;261;35
1587482628934;230;207;207;201;226;246;224;230;243;239;243;247;249;250;264;261;35
1587482628970;232;208;207;200;224;245;223;230;245;240;244;248;248;249;263;261;35
1587482629005;232;209;208;201;225;244;222;229;244;240;245;249;250;249;263;260;35
1587482629041;231;208;208;202;226;245;222;228;243;239;244;249;251;251;263;260;35
1587482629077;230;207;207;202;227;247;224;229;243;238;244;248;250;251;264;261;35
1587482629113;231;207;207;201;225;246;223;230;244;239;244;248;249;249;264;261;35
1587482629148;232;208;207;200;224;245;223;229;244;241;244;248;249;249;263;261;35
1587482629184;232;209;208;201;225;244;222;228;243;240;245;249;250;250;263;260;35
1587482629220;230;208;208;202;226;246;223;228;242;239;244;249;251;251;264;261;35
1587482629255;230;207;207;201;226;247;224;229;243;239;243;248;249;250;264;261;35
1587482629291;231;207;207;200;225;246;223;230;244;240;244;248;248;249;263;261;35
1587482629327;232;209;207;201;224;244;222;229;244;241;245;248;249;249;263;260;35
1587482629366;231;209;208;202;225;245;222;228;243;240;245;249;250;250;263;260;35
1587482629398;230;207;207;202;226;246;223;228;242;239;244;248;250;251;264;261;35
1587482629434;230;207;206;201;226;246;224;229;244;239;244;248;249;250;264;262;35
1587482629469;232;208;207;200;224;245;223;230;244;240;244;248;248;249;263;261;35
1587482629505;232;209;208;201;225;244;222;229;244;240;245;249;250;250;262;260;35
1587482629542;230;208;208;202;226;246;222;228;242;239;244;249;251;251;263;260;35
1587482629577;230;207;207;202;227;247;223;229;243;239;243;248;250;251;264;261;35
1587482629612;231;207;206;201;225;246;224;229;244;240;244;248;248;249;264;262;35
1587482629648;232;208;207;200;224;245;223;229;244;240;245;248;249;248;263;261;35
1587482629684;232;209;208;201;225;245;222;228;244;240;245;249;250;250;263;260;35
1587482629719;230;208;208;202;226;246;223;228;242;239;244;249;251;251;264;260;35
1587482629755;230;207;207;201;226;247;223;229;243;239;243;248;249;251;264;262;35
1587482629792;231;207;207;201;225;246;223;230;244;240;244;248;248;249;263;261;35
1587482629826;232;209;208;201;225;244;222;229;244;241;245;248;249;249;263;260;35
1587482629862;231;208;208;202;226;245;222;228;243;240;245;249;250;250;263;260;35
1587482629898;231;207;207;202;226;246;223;228;242;238;244;248;250;251;264;261;35
1587482629934;232;207;207;201;225;246;223;229;243;239;243;248;248;250;264;261;35
1587482629969;235;208;207;200;223;245;223;230;244;240;244;248;247;249;263;261;35
1587482630005;236;209;208;201;224;244;222;229;242;240;245;248;248;250;263;260;35
1587482630043;236;208;208;202;225;245;222;228;240;239;244;249;249;251;263;261;35
1587482630076;236;207;207;202;225;246;223;229;240;238;243;248;248;250;264;261;35
1587482630112;238;207;207;201;223;246;223;230;242;239;243;247;245;249;264;261;35
1587482630148;240;208;207;201;222;244;223;229;242;240;244;248;246;248;263;261;35
1587482630183;239;209;208;201;223;245;222;229;240;240;245;249;248;250;263;260;35
1587482630219;238;208;208;202;224;246;222;229;239;239;244;249;248;251;264;261;35
1587482630255;239;207;207;202;224;246;223;229;240;239;243;248;246;250;264;261;35
1587482630291;241;207;207;201;221;245;223;230;242;240;244;248;245;249;263;261;35
1587482630326;242;209;208;201;222;244;222;229;241;240;244;248;246;249;263;260;35
1587482630363;240;209;208;202;224;245;222;228;239;239;245;249;248;250;263;260;35
1587482630398;239;207;207;202;224;246;223;229;239;238;244;248;247;251;264;261;35
1587482630434;240;207;207;201;223;246;223;229;241;239;243;248;245;250;264;261;35
1587482630469;242;208;207;200;221;245;223;229;242;240;244;248;245;249;263;261;35
1587482630505;242;209;208;201;222;244;222;229;240;240;245;249;247;249;263;260;35
1587482630541;240;208;208;202;224;246;222;228;239;239;244;249;248;251;263;261;35
1587482630576;239;207;207;201;224;246;223;229;239;238;243;248;246;250;264;261;35
1587482630612;241;207;207;201;222;246;223;230;241;239;244;248;244;249;264;261;35
1587482630648;243;208;207;201;221;244;222;229;241;240;244;248;245;249;263;261;35
1587482630683;242;209;208;201;222;245;222;228;239;240;245;249;247;250;263;260;35
1587482630719;240;208;208;202;224;246;222;229;238;238;244;249;247;251;264;261;35
1587482630755;240;207;207;201;223;246;223;229;240;239;243;248;245;250;264;261;35
1587482630794;242;208;207;200;221;245;223;229;241;240;244;248;244;249;263;261;35
1587482630826;243;209;208;201;222;244;222;229;241;240;245;249;246;249;263;261;35
1587482630880;241;208;208;202;223;245;222;228;239;239;244;249;248;250;263;260;35
1587482630898;240;207;207;202;224;246;223;229;239;238;244;248;247;251;264;261;35
1587482630933;241;207;207;201;222;246;223;229;241;239;243;248;244;250;264;261;35
1587482630969;243;208;207;201;221;245;223;230;241;240;244;248;245;249;263;261;35
1587482631005;242;209;208;201;222;244;222;229;240;240;244;249;247;249;263;260;35
1587482631040;240;208;208;202;224;246;222;228;238;239;244;249;247;250;263;260;35
1587482631076;240;207;207;202;224;246;223;229;240;238;243;248;246;251;264;261;35
1587482631112;242;207;207;201;221;246;223;229;241;239;244;248;244;249;264;261;35
1587482631148;243;208;207;201;221;244;223;229;241;240;244;248;245;248;263;260;35
1587482631183;242;209;208;202;222;245;222;229;239;240;245;249;247;250;263;260;35
1587482631219;240;208;207;202;224;246;223;228;238;239;244;248;247;251;264;261;35
1587482631255;241;207;207;201;223;246;223;229;240;239;243;248;245;250;264;262;35
1587482631291;242;208;207;200;221;245;223;230;241;240;244;248;244;249;263;261;35
1587482631327;243;209;208;201;221;244;222;229;240;240;244;248;246;249;262;260;35
1587482631363;241;208;208;202;223;245;222;228;239;239;244;249;247;250;263;260;35
1587482631397;240;207;207;202;224;246;223;229;239;238;244;248;247;251;264;261;35
1587482631433;241;207;207;201;222;246;224;230;241;239;243;248;244;250;264;261;35
1587482631469;243;208;207;200;221;245;223;229;241;240;244;248;245;248;263;261;35
1587482631504;243;209;208;201;222;244;222;228;240;240;245;249;247;249;263;260;35
1587482631544;241;208;208;202;224;245;222;228;238;239;244;249;247;251;263;260;35
1587482631576;240;207;207;201;223;246;223;229;239;238;243;248;246;251;264;261;35
1587482631612;242;207;207;201;221;245;223;230;241;240;244;247;244;249;263;261;35
1587482631647;243;208;207;201;221;244;222;229;241;240;245;248;245;248;263;260;35
1587482631683;242;209;208;202;223;245;222;228;239;240;245;249;247;250;263;260;35
1587482631718;240;207;208;202;224;246;223;228;238;238;244;248;247;251;264;261;35
1587482631754;241;207;207;201;223;246;223;229;240;239;243;248;245;250;264;261;35
1587482631791;243;208;207;201;221;245;223;230;241;240;244;248;244;249;263;261;35
1587482631827;243;209;208;201;221;244;222;229;240;240;245;248;246;249;262;260;35
1587482631863;241;208;208;202;223;245;222;228;238;239;244;249;247;250;263;260;35
1587482631897;240;207;207;202;224;246;223;229;239;238;244;248;246;251;264;261;35
1587482631933;242;207;207;201;222;246;223;229;241;239;244;248;244;250;264;261;35
1587482631969;243;208;207;201;221;245;223;229;241;240;244;248;244;248;263;261;35
1587482632004;243;209;208;201;222;244;222;228;240;240;245;249;247;249;263;260;35
1587482632041;241;208;208;202;224;246;222;228;238;239;244;249;247;251;264;261;35
1587482632075;241;207;207;202;223;246;223;229;240;239;243;248;245;250;264;261;35
1587482632111;242;207;207;201;221;245;223;230;241;240;244;248;244;249;263;261;35
1587482632147;243;208;208;201;221;244;222;229;241;240;245;249;245;249;263;261;35
1587482632183;242;208;208;202;223;245;222;228;239;240;245;249;247;250;263;260;35
1587482632219;240;207;208;202;224;246;223;229;238;238;244;248;247;251;264;261;35
1587482632254;241;207;207;201;223;246;224;229;240;239;243;248;245;250;264;261;35
1587482632290;243;208;207;200;221;245;223;230;242;240;244;248;244;249;263;261;35
1587482632326;243;209;208;201;221;244;222;229;240;240;245;249;246;249;263;260;35
1587482632363;241;208;208;202;223;245;222;228;238;239;244;249;248;250;263;260;35
1587482632399;240;207;207;202;224;246;223;229;239;238;243;248;246;251;264;261;35
1587482632433;242;207;207;201;222;246;223;229;241;239;244;248;244;249;264;261;35
1587482632469;243;208;207;201;221;245;223;229;241;240;244;248;245;248;263;261;35
1587482632504;243;209;208;201;222;244;222;229;240;240;245;249;247;249;263;260;35
1587482632541;240;208;208;202;224;246;222;228;238;239;244;249;247;251;264;260;35
1587482632576;240;207;207;201;223;246;223;229;240;239;243;248;245;250;264;261;35
1587482632612;242;207;207;201;221;245;223;230;241;240;244;247;244;249;263;261;35
1587482632647;243;208;207;201;221;244;222;229;241;240;245;249;246;249;263;260;35
1587482632683;242;208;208;202;223;245;222;228;239;239;245;249;247;250;263;260;35
1587482632718;240;207;207;202;224;246;223;229;239;238;244;248;247;251;264;261;35
1587482632754;241;207;207;201;223;246;223;229;241;239;243;248;245;250;264;261;35
1587482632790;243;208;207;201;221;245;223;229;242;240;244;248;244;249;263;261;35
1587482632826;243;209;208;201;221;244;222;229;240;240;245;249;246;249;263;260;35
1587482632861;241;208;208;202;223;246;222;228;239;239;244;249;248;250;263;260;35
1587482632897;240;207;207;202;224;246;223;229;239;238;243;248;246;251;264;261;35
1587482632933;242;207;207;201;222;246;223;229;241;239;243;248;244;249;264;261;35
1587482632968;243;208;207;201;221;244;223;230;241;240;244;248;245;248;263;260;35
1587482633004;242;209;208;202;222;245;222;228;239;240;245;249;247;250;263;260;35
1587482633040;240;208;208;202;224;246;223;228;238;239;244;249;247;251;264;261;35
1587482633075;240;207;207;201;223;246;223;229;240;239;243;248;245;250;264;261;35
1587482633113;242;207;207;200;221;245;223;230;241;240;244;248;244;249;263;261;35
1587482633147;243;209;207;201;221;244;222;229;241;240;245;248;246;249;263;260;35
1587482633183;241;208;208;202;223;245;222;228;239;239;245;249;247;250;263;260;35
1587482633218;240;207;207;202;224;246;223;229;239;238;244;248;247;251;264;261;35
1587482633254;241;207;207;201;223;246;223;229;241;239;243;248;245;250;264;261;35
1587482633298;243;208;207;201;221;245;223;229;241;240;244;248;245;249;263;261;35
1587482633325;242;209;208;201;222;244;222;229;240;240;245;249;246;249;263;260;35
1587482633362;241;208;208;202;223;246;222;228;238;239;244;249;248;251;264;261;35
1587482633397;240;207;207;202;224;247;223;229;239;238;243;248;246;251;264;261;35
1587482633432;242;207;207;201;222;246;223;229;241;239;244;247;244;249;264;261;35
1587482633476;243;208;207;201;221;244;223;229;241;240;244;248;245;249;263;261;35
1587482633504;242;209;208;201;222;245;222;228;239;240;245;249;247;250;263;260;35
