ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207340859;238;224;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207340895;238;225;243;249;206;243;239;251;208;223;244;266;202;229;249;261;35
1586207340931;236;224;243;250;208;244;239;251;206;222;244;266;202;230;250;262;35
1586207340966;236;223;242;249;209;245;241;252;207;222;243;265;202;230;250;263;35
1586207341003;237;223;241;248;207;245;241;253;208;223;243;265;201;229;250;262;35
1586207341038;238;225;242;248;206;242;240;252;208;223;244;265;201;229;249;262;35
1586207341074;238;225;244;250;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207341109;236;224;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207341145;236;223;241;249;208;245;241;252;207;222;243;264;201;230;250;263;35
1586207341181;238;223;241;248;206;244;241;253;208;223;244;264;201;229;249;262;35
1586207341216;238;225;243;249;206;242;239;252;208;224;244;265;202;229;249;261;35
1586207341252;237;225;243;250;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207341288;236;223;242;250;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207341324;237;223;241;248;208;245;242;253;208;222;243;264;201;229;250;262;35
1586207341359;238;224;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207341395;238;225;243;249;207;242;239;251;208;223;245;266;202;229;249;261;35
1586207341431;236;224;243;250;209;244;239;250;206;222;244;266;202;230;250;262;35
1586207341467;236;223;241;249;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207341503;237;223;241;248;207;244;241;253;208;223;243;265;201;229;249;263;35
1586207341538;238;225;242;248;206;242;239;252;208;224;244;265;201;229;249;261;35
1586207341573;238;225;243;250;207;243;239;250;207;223;245;266;202;230;249;261;35
1586207341609;236;223;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207341645;236;223;241;248;208;245;241;253;207;222;243;265;201;230;250;263;35
1586207341681;238;224;241;248;206;244;241;253;208;223;243;265;201;229;249;262;35
1586207341716;238;225;243;249;206;242;239;251;208;224;245;266;202;229;249;261;35
