ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586206855556;230;224;243;250;208;246;242;253;207;222;243;264;201;230;250;263;35
1586206855592;232;226;243;250;206;243;241;253;208;224;244;265;201;229;249;262;35
1586206855628;232;228;245;251;206;242;238;250;208;224;245;266;202;229;249;261;35
1586206855664;230;226;245;252;209;244;239;250;206;222;244;266;202;230;250;262;35
1586206855699;229;224;243;252;209;246;242;252;207;222;243;265;202;230;251;263;35
1586206855735;231;225;243;249;207;245;242;253;208;223;243;264;201;229;250;262;35
1586206855771;232;227;244;250;205;242;239;252;208;224;244;265;201;229;249;262;35
1586206855806;231;227;246;252;207;243;239;250;207;223;245;266;202;230;249;261;35
1586206855842;229;225;245;253;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206855878;229;224;243;251;209;246;242;253;207;222;243;264;202;230;250;263;35
1586206855914;231;225;243;249;206;243;241;253;208;223;243;265;201;229;249;262;35
1586206855949;232;227;245;250;206;242;239;251;208;224;245;266;202;229;249;261;35
1586206855985;230;227;246;252;208;244;239;250;207;223;244;266;202;230;250;262;35
1586206856021;229;225;244;252;210;246;241;251;206;222;243;265;202;230;250;262;35
1586206856056;230;224;242;250;207;245;242;253;208;223;243;264;201;230;250;263;35
1586206856092;232;226;244;250;206;242;240;253;208;224;244;265;201;229;249;262;35
1586206856128;232;227;246;251;207;242;238;250;207;223;245;266;202;230;249;261;35
1586206856164;230;226;245;252;209;245;239;250;206;222;244;266;202;230;250;262;35
1586206856199;229;224;243;251;209;246;242;252;207;222;242;264;202;230;250;262;35
1586206856235;231;225;243;249;206;244;242;253;208;223;243;264;201;229;249;262;35
1586206856271;232;227;244;250;206;242;239;252;208;224;244;266;201;229;249;262;35
1586206856306;231;227;246;252;208;243;239;250;207;223;245;266;202;230;249;261;35
1586206856342;229;225;245;252;210;245;240;250;206;222;243;266;202;230;250;262;35
1586206856378;230;224;243;250;208;246;242;253;207;222;243;264;201;230;250;263;35
1586206856413;231;226;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586206856449;232;227;245;251;206;242;238;251;208;224;245;266;202;229;249;261;35
1586206856485;230;227;246;252;208;244;239;250;206;222;244;266;203;230;250;262;35
1586206856521;229;224;244;252;209;246;241;251;207;222;242;265;202;230;250;262;35
1586206856556;230;224;242;250;207;245;242;254;208;223;243;264;201;229;250;263;35
1586206856592;232;227;244;249;205;242;240;253;208;224;244;265;201;229;249;261;35
1586206856628;232;228;246;252;207;243;238;250;207;223;245;266;202;230;249;261;35
1586206856663;229;226;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206856699;229;224;243;251;209;246;242;252;207;222;243;264;202;230;250;263;35
1586206856735;231;225;243;249;206;244;241;254;208;223;243;265;201;229;249;262;35
1586206856770;232;227;245;250;206;242;239;251;208;224;244;265;201;229;249;262;35
1586206856806;231;227;246;252;208;243;238;250;207;223;244;266;202;230;250;261;35
1586206856842;229;225;245;252;209;246;241;251;206;222;243;265;202;230;251;262;35
1586206856877;230;224;243;250;208;246;242;253;208;223;243;264;201;230;250;263;35
1586206856913;232;226;243;250;206;243;240;253;208;224;244;264;201;229;249;262;35
1586206856949;232;227;245;251;206;242;238;250;208;224;245;266;202;229;249;261;35
1586206856985;230;226;245;252;209;244;239;250;206;222;244;266;202;230;250;261;35
1586206857020;229;224;243;251;209;246;242;252;207;222;243;265;202;230;251;262;35
1586206857056;231;225;243;249;207;245;242;253;208;223;243;264;201;229;250;262;35
1586206857092;232;227;244;250;205;242;239;252;208;224;245;265;201;229;249;261;35
1586206857127;232;227;246;252;208;243;238;250;207;223;244;266;202;230;249;261;35
1586206857163;229;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206857199;230;224;243;250;209;246;242;253;207;222;243;264;202;230;250;263;35
1586206857235;231;226;243;250;206;243;241;253;208;224;243;265;201;229;249;262;35
1586206857271;232;227;245;251;206;242;238;251;208;224;245;266;202;229;249;261;35
1586206857306;230;227;246;252;208;244;239;250;207;223;244;266;202;230;250;261;35
1586206857342;229;224;244;252;209;246;241;251;207;222;243;265;202;230;251;262;35
1586206857377;230;224;243;250;207;245;242;253;208;223;243;264;201;229;250;263;35
1586206857413;232;226;244;250;205;242;240;253;208;224;244;265;201;229;249;262;35
1586206857449;232;227;246;252;207;243;238;250;207;223;244;266;202;230;249;261;35
1586206857485;230;226;245;253;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206857520;229;224;243;251;209;246;242;252;207;222;243;265;202;230;251;263;35
1586206857556;231;225;243;249;206;244;242;253;208;223;243;265;201;229;250;262;35
1586206857591;232;227;245;250;206;242;239;252;208;224;245;266;201;229;249;261;35
1586206857627;231;227;246;252;208;243;238;249;207;223;244;267;202;230;249;261;35
1586206857663;229;225;245;252;209;246;241;250;206;222;243;265;202;230;250;262;35
1586206857699;230;224;243;250;208;246;242;253;208;222;243;264;201;230;250;263;35
1586206857734;232;226;243;249;206;243;241;253;208;223;244;265;201;229;249;262;35
1586206857770;232;227;245;251;206;242;238;251;208;224;245;266;202;229;249;261;35
1586206857806;230;227;246;252;209;244;239;249;206;222;244;266;202;230;249;261;35
1586206857842;229;224;244;252;209;246;241;251;207;222;243;265;202;230;250;262;35
1586206857877;230;224;243;249;207;245;242;254;208;223;243;264;201;229;250;263;35
1586206857913;232;227;244;250;205;242;240;252;208;224;244;265;201;229;249;262;35
1586206857949;232;227;246;252;207;243;238;250;207;223;244;266;202;230;249;261;35
1586206857985;229;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206858020;229;224;243;251;209;246;242;252;207;222;242;264;202;230;250;263;35
1586206858056;231;225;243;249;206;244;241;253;208;224;243;265;201;229;250;262;35
1586206858091;232;227;245;250;206;242;239;251;208;224;245;266;201;229;249;261;35
1586206858127;231;227;246;252;208;243;239;249;207;223;244;266;202;230;249;261;35
1586206858163;229;225;244;252;209;246;241;251;206;222;243;265;202;230;251;262;35
1586206858199;230;224;242;250;208;245;242;253;207;223;243;264;201;229;250;263;35
1586206858234;232;226;243;249;205;243;240;253;208;224;244;265;201;229;249;262;35
1586206858270;232;227;245;251;207;242;238;250;208;224;245;266;202;230;249;261;35
1586206858306;230;226;245;252;209;245;239;250;206;222;244;266;202;230;250;262;35
1586206858341;229;224;243;251;209;246;242;252;207;222;242;265;202;230;250;262;35
1586206858377;231;225;243;249;207;244;242;254;208;223;243;264;201;229;250;263;35
1586206858413;232;227;244;250;206;242;239;252;208;224;244;265;201;229;249;261;35
1586206858448;231;227;246;252;208;243;238;250;207;223;244;266;202;230;249;261;35
1586206858484;229;225;245;252;209;246;240;250;206;222;243;266;202;230;250;262;35
1586206858520;229;224;243;250;208;246;242;253;207;222;243;264;201;230;250;262;35
1586206858556;232;225;243;249;206;243;241;253;208;224;243;265;201;229;249;262;35
1586206858591;232;227;245;251;206;242;239;251;208;224;245;266;202;229;249;261;35
1586206858627;230;227;246;252;209;244;239;250;207;223;244;266;203;230;249;261;35
1586206858663;229;224;244;252;209;246;241;251;207;222;242;265;202;230;251;262;35
1586206858698;230;224;242;250;207;245;242;253;208;222;243;264;201;229;250;263;35
1586206858734;232;226;244;250;205;242;240;253;208;224;244;265;201;229;249;262;35
1586206858770;232;227;246;252;207;243;238;250;207;223;245;266;202;230;249;261;35
1586206858805;230;226;245;252;209;245;240;250;206;222;244;266;202;230;250;262;35
1586206858841;229;224;243;251;209;246;242;252;207;222;243;265;202;230;250;262;35
1586206858877;231;225;243;249;206;244;241;253;208;223;243;264;201;229;250;262;35
1586206858913;232;227;245;250;206;242;239;251;208;224;245;266;201;229;249;261;35
1586206858949;231;227;246;252;208;243;238;249;207;223;244;266;203;230;249;261;35
1586206858984;229;225;244;252;209;246;241;251;206;222;243;265;202;230;250;262;35
1586206859020;230;224;243;250;208;246;242;253;208;223;243;264;201;230;250;263;35
1586206859055;232;226;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586206859091;232;228;245;251;206;242;238;250;208;223;244;266;202;230;249;261;35
1586206859127;230;226;245;252;209;244;239;250;206;222;244;266;202;230;250;262;35
1586206859162;229;224;243;252;209;246;242;252;207;222;243;265;202;230;250;262;35
1586206859198;230;225;243;249;207;245;242;253;208;223;243;264;201;229;250;263;35
1586206859234;232;227;244;250;206;242;239;252;208;224;245;265;202;229;249;262;35
1586206859270;231;227;246;252;207;243;238;250;207;223;244;266;202;230;249;261;35
1586206859305;229;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206859341;229;224;243;250;209;246;242;253;207;222;243;264;201;230;250;263;35
1586206859377;231;225;243;250;206;244;241;253;208;223;244;265;201;229;249;262;35
1586206859412;232;227;245;250;206;242;239;251;208;224;245;266;201;229;249;261;35
1586206859448;230;227;246;252;208;244;239;249;207;223;244;266;202;230;249;262;35
1586206859484;229;225;244;252;209;246;241;251;207;222;243;265;202;230;251;262;35
1586206859519;230;224;242;250;208;245;242;253;208;223;243;264;201;229;250;263;35
1586206859556;232;226;244;250;205;243;240;253;208;224;244;265;201;228;249;262;35
1586206859591;232;227;246;251;207;242;238;250;207;224;245;266;202;230;249;261;35
1586206859627;230;226;245;252;209;245;239;250;206;222;244;266;202;230;250;262;35
1586206859662;229;224;243;251;209;246;242;252;207;222;243;265;202;230;250;262;35
1586206859698;231;225;243;249;206;244;242;253;208;223;243;264;201;229;250;263;35
1586206859734;232;227;244;250;206;242;239;252;208;224;245;266;201;229;249;262;35
1586206859769;231;227;246;252;208;243;238;250;207;223;244;266;202;230;249;261;35
1586206859805;229;225;245;252;209;246;241;250;206;222;243;265;202;230;250;262;35
1586206859841;229;224;243;250;208;246;242;253;208;222;242;264;201;230;250;262;35
1586206859877;232;226;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586206859913;232;228;245;251;206;242;238;250;208;224;245;266;202;229;249;261;35
1586206859948;230;227;246;252;209;244;239;249;206;222;244;266;202;230;250;262;35
1586206859984;229;224;244;252;209;246;241;251;206;222;243;265;202;230;250;262;35
1586206860019;230;224;243;249;207;245;242;254;208;223;243;264;201;229;250;263;35
1586206860055;232;227;244;250;205;242;240;253;208;224;244;265;201;229;249;262;35
1586206860091;232;227;246;252;207;242;238;250;207;223;244;266;202;230;249;261;35
1586206860127;229;225;245;252;209;245;240;250;207;222;243;266;202;230;250;262;35
1586206860162;229;224;243;251;209;246;242;253;207;222;243;264;202;230;250;263;35
1586206860198;231;225;243;249;206;244;241;253;208;223;243;265;201;229;250;262;35
1586206860234;232;227;245;250;206;242;239;251;208;224;245;266;202;229;249;261;35
1586206860269;231;227;246;252;208;243;239;249;207;223;244;266;202;230;250;262;35
1586206860305;229;225;244;252;210;246;241;251;206;222;243;265;202;230;250;262;35
1586206860341;230;224;242;250;208;246;242;253;208;222;243;264;201;230;250;262;35
1586206860376;232;226;243;249;206;243;240;253;208;223;244;265;201;229;249;262;35
1586206860412;232;227;245;251;207;242;238;250;208;223;245;266;202;230;249;261;35
1586206860448;230;226;245;253;209;244;239;250;206;222;244;266;202;230;250;262;35
1586206860483;229;224;243;251;209;246;242;252;207;222;243;265;202;230;250;263;35
1586206860519;231;225;243;249;207;245;242;253;208;223;243;264;201;229;250;262;35
1586206860555;232;227;244;250;206;242;239;252;208;224;244;265;201;229;249;261;35
1586206860591;231;227;246;252;208;243;238;250;207;223;244;266;202;230;249;261;35
1586206860626;229;225;245;252;209;245;240;250;206;222;243;265;202;230;250;262;35
1586206860662;229;224;243;250;209;246;242;253;207;222;243;264;201;230;250;263;35
1586206860698;231;225;243;250;206;243;241;253;208;224;244;265;201;229;250;262;35
1586206860733;232;227;245;251;206;242;238;251;208;224;245;266;202;229;249;261;35
1586206860769;230;227;246;253;208;244;239;250;206;222;244;266;202;230;250;262;35
1586206860805;229;225;244;252;209;246;241;251;207;222;243;265;202;230;251;262;35
1586206860840;230;224;243;250;207;245;242;253;208;223;243;264;201;229;250;263;35
1586206860876;232;227;244;250;205;242;240;253;208;224;244;265;201;229;249;262;35
1586206860912;232;227;246;252;207;242;238;250;207;223;244;266;202;230;249;261;35
1586206860948;230;226;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206860984;229;224;243;251;209;246;242;252;207;222;243;264;202;230;250;262;35
1586206861019;231;225;243;249;206;244;242;253;208;223;243;265;201;229;250;262;35
1586206861055;232;227;245;250;206;242;239;252;208;224;245;266;201;229;249;261;35
1586206861091;231;227;246;252;208;243;238;249;207;223;244;266;202;230;249;261;35
1586206861126;229;225;245;252;209;246;241;251;206;222;243;265;202;230;250;262;35
1586206861162;230;224;242;250;208;246;242;253;208;223;243;264;201;230;250;263;35
1586206861198;232;226;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586206861233;232;228;245;251;206;242;238;250;208;223;245;266;202;230;249;261;35
1586206861269;230;226;245;253;209;244;239;250;206;222;244;266;202;230;250;261;35
1586206861305;229;224;244;252;209;246;242;252;206;222;243;265;202;230;251;262;35
1586206861340;230;225;243;249;207;245;242;253;208;223;243;265;201;229;250;262;35
1586206861376;232;227;244;250;205;242;239;252;208;224;244;265;201;229;249;262;35
1586206861412;232;227;246;252;208;242;238;250;207;223;244;266;202;229;249;261;35
1586206861448;229;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206861483;229;224;243;251;209;246;242;253;207;222;243;264;201;230;250;263;35
1586206861519;231;225;243;249;206;244;241;253;208;223;244;265;201;229;249;262;35
1586206861555;232;227;245;250;206;242;239;251;208;224;245;266;201;229;249;261;35
