ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207238754;234;226;244;251;208;244;239;250;206;222;244;266;202;230;250;262;35
1586207238790;233;224;243;251;209;246;241;251;207;222;243;265;202;230;251;262;35
1586207238826;234;224;242;249;208;245;242;253;208;223;243;264;201;229;250;262;35
1586207238862;235;225;243;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207238897;235;226;244;250;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207238933;233;225;244;251;209;245;240;250;206;222;244;266;202;230;249;262;35
1586207238969;233;223;242;250;209;245;241;252;207;222;243;264;202;230;251;262;35
1586207239004;234;224;242;248;207;244;242;253;208;223;243;265;201;229;249;263;35
1586207239040;235;226;244;249;206;242;239;252;208;224;244;265;201;229;249;261;35
1586207239075;234;226;244;251;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207239112;233;224;244;251;209;245;240;251;206;222;243;266;202;231;250;262;35
1586207239147;233;223;242;249;208;245;242;253;207;222;242;264;201;229;250;262;35
1586207239183;235;225;242;248;206;243;241;253;208;224;244;264;201;229;249;262;35
1586207239218;235;226;244;250;207;242;239;251;208;224;245;266;202;229;249;261;35
1586207239254;233;225;244;251;208;244;239;250;206;222;244;266;202;230;250;261;35
1586207239291;232;223;243;251;209;246;241;252;206;222;243;265;202;230;251;263;35
1586207239325;234;224;242;248;207;245;242;253;208;223;242;264;201;229;250;262;35
1586207239361;235;225;243;249;206;243;240;252;208;224;244;265;201;229;249;261;35
1586207239397;235;226;245;250;208;243;238;250;207;224;245;266;202;230;249;261;35
1586207239433;233;225;244;251;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207239469;233;223;242;250;209;245;242;253;207;222;242;264;202;230;250;263;35
1586207239504;235;224;242;248;206;244;241;253;208;223;243;264;201;229;249;262;35
1586207239540;235;226;244;249;206;242;239;252;208;224;244;266;201;229;249;261;35
1586207239575;234;226;245;251;208;244;239;250;207;223;244;267;202;230;250;261;35
1586207239611;232;224;243;251;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207239647;233;224;242;249;208;245;241;253;207;222;243;264;201;230;250;262;35
1586207239682;235;225;243;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207239718;235;226;244;250;207;242;239;251;208;223;245;266;202;229;249;261;35
1586207239754;233;225;244;251;209;244;239;250;206;222;244;266;202;230;250;262;35
1586207239790;232;223;242;250;209;246;241;252;206;222;242;265;202;230;250;263;35
1586207239826;234;224;242;249;207;245;242;253;208;223;243;264;201;229;250;262;35
1586207239861;235;226;243;249;206;243;240;252;208;224;244;265;202;229;249;261;35
1586207239897;235;226;245;250;207;243;238;250;207;223;245;266;202;230;249;261;35
1586207239932;233;224;244;251;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207239968;233;223;242;250;208;245;242;253;207;222;243;264;201;230;250;263;35
1586207240004;235;224;242;249;206;244;241;253;208;223;243;265;201;229;249;262;35
1586207240039;235;226;244;250;206;242;239;251;208;224;245;266;201;229;249;261;35
1586207240075;234;226;245;251;208;244;239;250;207;223;244;266;202;230;249;261;35
1586207240111;232;224;243;251;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207240147;233;224;242;249;208;245;242;253;207;223;243;264;201;229;250;263;35
1586207240182;235;225;243;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207240218;235;226;244;250;207;242;238;250;207;223;245;266;202;229;249;261;35
1586207240254;233;225;244;251;209;244;240;250;206;222;244;266;202;230;250;262;35
1586207240289;232;223;242;250;209;246;242;252;207;222;243;265;202;230;250;262;35
1586207240325;234;224;242;249;207;244;241;253;208;223;243;264;201;229;250;262;35
1586207240361;235;226;243;249;206;242;239;252;208;224;244;265;202;229;249;262;35
1586207240397;234;226;245;251;208;243;238;250;207;223;245;266;202;230;249;261;35
1586207240432;233;224;244;251;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207240468;233;223;242;249;209;245;242;253;207;222;243;264;202;230;250;263;35
1586207240504;234;225;242;248;206;243;241;253;208;224;243;265;201;229;249;262;35
1586207240539;235;226;244;250;206;243;239;251;208;224;245;266;202;229;249;261;35
1586207240575;233;226;245;251;208;244;239;250;206;222;244;266;202;230;250;261;35
1586207240611;232;224;243;251;209;246;241;251;206;222;243;265;202;230;250;262;35
1586207240646;233;224;242;249;207;245;242;253;208;223;243;264;201;229;250;263;35
1586207240682;235;225;243;249;206;243;240;253;208;224;244;265;201;229;249;261;35
1586207240718;235;226;245;251;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207240753;233;225;244;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207240790;232;223;242;250;209;245;242;252;207;222;243;264;202;230;250;263;35
1586207240825;234;224;242;249;207;244;241;253;208;223;243;265;201;229;250;262;35
1586207240861;235;226;244;249;206;242;239;252;208;224;245;266;202;229;249;261;35
1586207240896;234;226;245;251;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207240932;232;224;243;251;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207240968;233;223;242;249;208;245;242;253;207;222;243;264;201;230;250;262;35
1586207241004;235;225;242;248;206;243;241;253;208;224;244;265;201;229;249;262;35
1586207241039;235;226;244;250;207;243;239;251;208;224;245;266;202;229;249;261;35
1586207241075;233;226;244;252;208;244;239;250;206;222;244;266;203;230;249;261;35
1586207241111;232;224;243;250;209;246;241;252;206;222;243;265;202;230;250;263;35
1586207241147;234;224;242;249;207;245;242;254;208;223;243;264;201;229;250;262;35
1586207241182;235;226;243;249;206;243;240;253;208;224;244;265;202;229;249;262;35
1586207241218;235;226;244;250;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207241253;233;225;244;251;209;245;240;250;206;222;244;266;202;230;250;262;35
1586207241289;233;223;242;250;209;246;242;252;207;222;243;265;202;230;250;262;35
1586207241325;234;224;242;249;206;244;241;253;208;224;243;265;201;229;249;262;35
1586207241361;235;226;244;249;206;242;239;252;208;224;244;265;201;229;249;261;35
1586207241396;234;226;245;251;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207241432;232;224;243;251;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207241468;233;224;242;249;208;245;242;253;208;222;243;264;201;230;250;263;35
1586207241503;235;225;242;249;206;243;241;253;208;223;244;265;201;229;249;262;35
1586207241539;235;226;244;250;207;243;239;251;208;224;245;266;202;229;249;261;35
1586207241575;233;225;244;252;208;244;239;250;206;222;244;266;202;230;250;262;35
1586207241611;232;224;243;251;209;245;241;252;207;222;243;265;202;230;251;262;35
1586207241646;233;224;242;249;207;245;241;253;208;223;243;264;201;229;249;262;35
1586207241682;235;226;243;249;206;243;240;252;208;224;244;265;201;229;249;261;35
1586207241718;234;226;245;251;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207241753;233;225;244;251;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207241790;232;223;242;250;209;245;242;253;207;222;243;264;202;230;250;263;35
1586207241825;234;224;242;248;206;244;241;253;208;223;244;264;201;229;249;262;35
1586207241860;235;226;244;249;206;242;239;251;208;224;245;266;201;229;249;261;35
1586207241896;233;226;245;251;208;244;239;250;207;223;244;266;202;230;249;261;35
1586207241932;231;224;244;251;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207241968;231;224;242;249;208;245;242;253;208;223;243;264;201;229;250;263;35
1586207242003;232;226;243;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207242039;232;227;245;251;207;242;238;250;207;223;244;266;202;229;249;261;35
1586207242075;230;226;245;252;209;244;239;250;206;222;244;266;202;230;250;262;35
1586207242110;230;224;243;251;209;246;242;252;207;222;243;265;202;230;250;263;35
1586207242146;231;225;243;249;207;245;242;253;208;223;243;264;201;229;250;262;35
1586207242182;232;226;244;250;206;242;239;252;208;224;244;266;201;229;249;262;35
1586207242217;232;227;246;251;208;243;238;250;207;223;244;266;202;229;249;261;35
1586207242253;230;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207242292;230;224;243;250;209;246;242;253;207;222;243;264;201;230;250;263;35
1586207242327;232;225;243;250;206;243;241;253;208;223;243;265;201;229;250;262;35
1586207242360;232;227;245;250;206;242;239;251;208;224;245;266;202;229;249;261;35
1586207242396;231;227;245;252;208;244;239;249;206;222;244;266;202;230;249;261;35
1586207242432;229;224;244;252;209;246;241;251;206;222;243;265;202;230;250;262;35
1586207242467;230;224;242;250;207;245;242;253;208;223;243;264;201;229;250;263;35
1586207242503;232;226;244;250;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207242539;232;227;245;251;207;243;238;250;207;223;244;266;202;229;249;261;35
1586207242574;230;226;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207242610;230;224;243;251;209;246;242;252;207;222;243;264;202;230;250;262;35
1586207242646;231;225;243;249;206;244;242;253;208;223;243;265;201;229;250;262;35
1586207242682;232;227;244;250;206;242;239;252;208;224;244;266;201;229;249;261;35
1586207242718;231;227;246;252;208;243;238;250;207;223;244;266;202;229;249;261;35
1586207242753;230;225;245;252;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207242789;230;224;243;250;208;246;242;253;207;222;242;264;202;230;250;262;35
1586207242824;232;226;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586207242860;232;227;245;251;206;242;238;251;208;224;245;266;202;229;249;261;35
1586207242896;230;226;246;252;209;244;239;250;206;222;244;266;202;230;250;261;35
1586207242932;229;224;244;252;209;246;241;251;207;222;243;265;202;230;250;262;35
1586207242967;230;225;243;250;207;245;242;253;208;223;243;264;201;229;250;262;35
1586207243003;232;226;244;249;205;242;240;252;208;224;244;265;201;229;249;262;35
1586207243039;232;227;246;252;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207243075;230;226;245;252;209;245;240;250;206;222;243;266;203;230;250;262;35
1586207243110;230;224;243;251;209;246;242;252;207;222;243;265;202;230;250;262;35
