ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1,58621E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
